inventoryId,originKind,currentId,sourceFile,sourcePath,course,topic,topicIndex,block,community,provenance,statement,answer,solution,difficulty,modalities,reviewIndicators,mathFormat,options,correctIndex,accessible,accessibleVia,issues
"fase0-000424","source-record","ccss2-algebra-3c595578231d","data/ccss-ii-blocks.js","window.CCSS_II_BLOCK_EXERCISES.algebra.37","2bach-ccss","Programación lineal","3","algebra","Castilla-La Mancha","2021 - Julio - Sección 1, bloque 1, ejercicio 2","En un terreno se dispone de 18 hectáreas para sembrar aguacates y mangos. Para los aguacates deseamos destinar como mucho 16 hectáreas. Por cada hectárea sembrada de aguacates y mangos se obtiene 10000 y 12000 euros respectivamente. Se quiere que la superficie correspondiente a los mangos no sea mayor que la que ocupen los aguacates. En un terreno se dispone de 18 hectáreas para sembrar aguacates y mangos. Para los aguacates deseamos destinar como mucho 16 hectáreas. Por cada hectárea sembrada de aguacates y mangos se obtiene 10000 y 12000 euros respectivamente. Se quiere que la superficie correspondiente a los mangos no sea mayor que la que ocupen los aguacates.","","","sin-determinar","","officialStatus:official | classificationStatus:classified","texto plano/ASCII","","","true","2bach-ccss/3/MargaritaBachExam.buildTopicQuestions:clm","sin-respuesta | sin-solucion"
"fase0-000425","source-record","ccss2-algebra-a5824cc14f36","data/ccss-ii-blocks.js","window.CCSS_II_BLOCK_EXERCISES.algebra.38","2bach-ccss","Matrices","0","algebra","Castilla-La Mancha","2021 - Julio - Sección 3, bloque 1, ejercicio 5","Dadas las matrices A=3-6-123,B=1-4-14,C=2313 y D=-63 Dadas las matrices A = ( 3 - 6 - 1 2 3 ) , B = ( 1 - 4 - 1 4 ) , C = ( 2 3 1 3 ) y D = ( - 6 3 )","","","sin-determinar","","officialStatus:official | classificationStatus:classified","texto plano/ASCII","","","true","2bach-ccss/0/MargaritaBachExam.buildTopicQuestions:clm | 2bach-ccss/1/MargaritaBachExam.buildTopicQuestions:clm","sin-respuesta | sin-solucion"
"fase0-000426","source-record","ccss2-algebra-8b7763b79f0b","data/ccss-ii-blocks.js","window.CCSS_II_BLOCK_EXERCISES.algebra.39","2bach-ccss","Sistemas con determinantes","2","algebra","Castilla-La Mancha","2021 - Julio - Sección 3, bloque 1, ejercicio 6","En un concesionario de motos disponen de 100 motos dispuestas para su venta. Las motos son de tres tipos: las que consumen gasolina únicamente, las que usan gasolina y aceite y las eléctricas. Las más numerosas son las que usan gasolina y aceite, y la diferencia entre la cantidad de estas y las de gasolina es igual a la mitad del número de eléctricas. La diferencia entre las de gasolina y las eléctricas es igual a la tercera parte de las que utilizan gasolina y aceite. En un concesionario de motos disponen de 100 motos dispuestas para su venta. Las motos son de tres tipos: las que consumen gasolina únicamente, las que usan gasolina y aceite y las eléctricas. Las más numerosas son las que usan gasolina y aceite, y la diferencia entre la cantidad de estas y las de gasolina es igual a la mitad del número de eléctricas. La diferencia entre las de gasolina y las eléctricas es igual a la tercera parte de las que utilizan gasolina y aceite.","","","sin-determinar","","officialStatus:official | classificationStatus:classified","texto plano/ASCII","","","true","2bach-ccss/2/MargaritaBachExam.buildTopicQuestions:clm","sin-respuesta | sin-solucion"
"fase0-000427","source-record","ccss2-algebra-57fef530ea35","data/ccss-ii-blocks.js","window.CCSS_II_BLOCK_EXERCISES.algebra.40","2bach-ccss","Programación lineal","3","algebra","Castilla-La Mancha","2021 - Junio - Sección 1, bloque 1, ejercicio 1","En el siguiente problema de programación lineal maximiza la función f(x,y)=12x-2y sujeta a las siguientes restricciones: En el siguiente problema de programación lineal maximiza la función f ( x , y ) = 12 x - 2 y sujeta a las siguientes restricciones: x≥yx+y≥0x≤3 { x ≥ y x + y ≥ 0 x ≤ 3","","","sin-determinar","","officialStatus:official | classificationStatus:classified","Unicode matemático","","","true","2bach-ccss/3/MargaritaBachExam.buildTopicQuestions:clm","sin-respuesta | sin-solucion"
"fase0-000428","source-record","ccss2-algebra-0c2f73429fe2","data/ccss-ii-blocks.js","window.CCSS_II_BLOCK_EXERCISES.algebra.41","2bach-ccss","Sistemas con determinantes","2","algebra","Castilla-La Mancha","2021 - Junio - Sección 1, bloque 1, ejercicio 2","En un examen final de historia al que se presentan 120 alumnos se deja elegir entre 3 opciones (A, B o En un examen final de historia al que se presentan 120 alumnos se deja elegir entre 3 opciones (A, B o","","","sin-determinar","","officialStatus:official | classificationStatus:classified","texto plano/ASCII","","","true","2bach-ccss/2/MargaritaBachExam.buildTopicQuestions:clm","sin-respuesta | sin-solucion"
"fase0-000429","source-record","ccss2-algebra-f984797fa165","data/ccss-ii-blocks.js","window.CCSS_II_BLOCK_EXERCISES.algebra.42","2bach-ccss","Sistemas con determinantes","2","algebra","Castilla-La Mancha","2021 - Junio - Sección 3, bloque 2, ejercicio 5","Se realiza una encuesta a los habitantes de un pueblo (con respuestas SI, NO o NO SABE/NO CONTESTA) sobre la necesidad de construir otra piscina cubierta. Se pregunta a las 600 personas mayores de edad que viven en el pueblo y los que dicen NO son la mitad de los que NO SABE/NO CONTESTA. Por estudios paralelos de fiabilidad se sabe que el 30 % del total de los que contestan SI o NO, mienten, y el total de estos últimos son 135 personas: Se realiza una encuesta a los habitantes de un pueblo (con respuestas SI, NO o NO SABE/NO CONTESTA) sobre la necesidad de construir otra piscina cubierta. Se pregunta a las 600 personas mayores de edad que viven en el pueblo y los que dicen NO son la mitad de los que NO SABE/NO CONTESTA. Por estudios paralelos de fiabilidad se sabe que el 30 % del total de los que contestan SI o NO, mienten, y el total de estos últimos son 135 personas:","","","sin-determinar","","officialStatus:official | classificationStatus:classified","texto plano/ASCII","","","true","2bach-ccss/2/MargaritaBachExam.buildTopicQuestions:clm","sin-respuesta | sin-solucion"
"fase0-000430","source-record","ccss2-algebra-e17a76624b00","data/ccss-ii-blocks.js","window.CCSS_II_BLOCK_EXERCISES.algebra.43","2bach-ccss","Matrices","0","algebra","Castilla-La Mancha","2021 - Junio - Sección 3, bloque 2, ejercicio 6","","","","sin-determinar","","officialStatus:official | classificationStatus:classified","texto plano/ASCII","","","true","2bach-ccss/0/MargaritaBachExam.buildTopicQuestions:clm","sin-enunciado | sin-respuesta | sin-solucion"
"fase0-000431","source-record","ccss2-algebra-7d547b306746","data/ccss-ii-blocks.js","window.CCSS_II_BLOCK_EXERCISES.algebra.44","2bach-ccss","Sistemas con determinantes","2","algebra","Castilla-La Mancha","2020 - Julio - Sección 1, bloque 2, ejercicio 1","Un artesano hace botines, botas de media caña y botas de caña alta, vendiendo cada par, respectivamente, a 150, 200 y 250 euros. La diferencia entre los botines y las botas de caña alta vendidas equivalen al número de caña media vendidas. El número de caña alta vendidas es la tercera parte de los botines. Por el total de las ventas obtiene 5500 euros. Un artesano hace botines, botas de media caña y botas de caña alta, vendiendo cada par, respectivamente, a 150, 200 y 250 euros. La diferencia entre los botines y las botas de caña alta vendidas equivalen al número de caña media vendidas. El número de caña alta vendidas es la tercera parte de los botines. Por el total de las ventas obtiene 5500 euros.","","","sin-determinar","","officialStatus:official | classificationStatus:classified","texto plano/ASCII","","","true","2bach-ccss/2/MargaritaBachExam.buildTopicQuestions:clm","sin-respuesta | sin-solucion"
"fase0-000432","source-record","ccss2-algebra-7d2c42116953","data/ccss-ii-blocks.js","window.CCSS_II_BLOCK_EXERCISES.algebra.45","2bach-ccss","Programación lineal","3","algebra","Castilla-La Mancha","2020 - Julio - Sección 1, bloque 2, ejercicio 2","En el siguiente problema de programación lineal optimiza la función f(x,y)=6x-2y sujeta a las siguientes restricciones: En el siguiente problema de programación lineal optimiza la función f ( x , y ) = 6 x - 2 y sujeta a las siguientes restricciones: x+y≥2x-y≤2y≤1x≥0 { x + y ≥ 2 x - y ≤ 2 y ≤ 1 x ≥ 0","","","sin-determinar","","officialStatus:official | classificationStatus:classified","Unicode matemático","","","true","2bach-ccss/3/MargaritaBachExam.buildTopicQuestions:clm","sin-respuesta | sin-solucion"
"fase0-000433","source-record","ccss2-algebra-1c94a03bca5c","data/ccss-ii-blocks.js","window.CCSS_II_BLOCK_EXERCISES.algebra.46","2bach-ccss","Sistemas con determinantes","2","algebra","Castilla-La Mancha","2020 - Julio - Sección 3, bloque 1, ejercicio 5","Una marca ofrece paquetes de tortitas de arroz de tres tipos: con espelta, con amapola y con chía. Se venden el triple de paquetes de las de amapola que de las de espelta. Se venden 40 paquetes más de las de amapola que de las de chía. Los precios de los paquetes para espelta, amapola y chía son respectivamente 2.50, 3.50 y 3 euros obteniendo por la venta de todas las tortitas 1640 euros. Una marca ofrece paquetes de tortitas de arroz de tres tipos: con espelta, con amapola y con chía. Se venden el triple de paquetes de las de amapola que de las de espelta. Se venden 40 paquetes más de las de amapola que de las de chía. Los precios de los paquetes para espelta, amapola y chía son respectivamente 2.50, 3.50 y 3 euros obteniendo por la venta de todas las tortitas 1640 euros.","","","sin-determinar","","officialStatus:official | classificationStatus:classified","texto plano/ASCII","","","true","2bach-ccss/2/MargaritaBachExam.buildTopicQuestions:clm","sin-respuesta | sin-solucion"
"fase0-000434","source-record","ccss2-algebra-5a11e099d53e","data/ccss-ii-blocks.js","window.CCSS_II_BLOCK_EXERCISES.algebra.47","2bach-ccss","Matrices","0","algebra","Castilla-La Mancha","2020 - Julio - Sección 3, bloque 1, ejercicio 6","Dadas las matrices A=320610,B=-2202 y C=50-410-1 Dadas las matrices A = ( 3 2 0 6 1 0 ) , B = ( - 2 2 0 2 ) y C = ( 5 0 - 4 1 0 - 1 )","","","sin-determinar","","officialStatus:official | classificationStatus:classified","texto plano/ASCII","","","true","2bach-ccss/0/MargaritaBachExam.buildTopicQuestions:clm","sin-respuesta | sin-solucion"
"fase0-000435","source-record","ccss2-algebra-231358da17a5","data/ccss-ii-blocks.js","window.CCSS_II_BLOCK_EXERCISES.algebra.48","2bach-ccss","Sistemas con determinantes","2","algebra","Castilla-La Mancha","2020 - Septiembre - Sección 1, bloque 1, ejercicio 1","Una empresa telefónica ofrece tres modelos de teléfonos: de precio reducido, medio y superior. El precio del teléfono de gama superior es el mismo que el de los otros dos juntos. Vendiendo 50 teléfonos de precio medio se obtiene el mismo dinero que con 30 del superior y por la venta de 5 teléfonos de precio reducido, 5 de medio y 10 de precio superior se obtienen 7500 euros. Una empresa telefónica ofrece tres modelos de teléfonos: de precio reducido, medio y superior. El precio del teléfono de gama superior es el mismo que el de los otros dos juntos. Vendiendo 50 teléfonos de precio medio se obtiene el mismo dinero que con 30 del superior y por la venta de 5 teléfonos de precio reducido, 5 de medio y 10 de precio superior se obtienen 7500 euros.","","","sin-determinar","","officialStatus:official | classificationStatus:classified","texto plano/ASCII","","","true","2bach-ccss/2/MargaritaBachExam.buildTopicQuestions:clm","sin-respuesta | sin-solucion"
"fase0-000436","source-record","ccss2-algebra-0148c218be83","data/ccss-ii-blocks.js","window.CCSS_II_BLOCK_EXERCISES.algebra.49","2bach-ccss","Programación lineal","3","sin-determinar","Castilla-La Mancha","2020 - Septiembre - Sección 1, bloque 1, ejercicio 2","En una pastelería se elaboran dos tipos de tarta de chocolate (A y En una pastelería se elaboran dos tipos de tarta de chocolate (A y","","","sin-determinar","","","texto plano/ASCII","","","true","2bach-ccss/3/MargaritaBachExam.buildTopicQuestions:clm","sin-respuesta | sin-solucion"
"fase0-000437","source-record","ccss2-algebra-09a8f9e9f584","data/ccss-ii-blocks.js","window.CCSS_II_BLOCK_EXERCISES.algebra.50","2bach-ccss","Matrices","0","algebra","Castilla-La Mancha","2020 - Septiembre - Sección 3, bloque 1, ejercicio 6","Dadas las matrices Dadas las matrices A=2410 y B=-131-5 A = ( 2 4 1 0 ) y B = ( - 1 3 1 - 5 )","","","sin-determinar","","officialStatus:official | classificationStatus:classified","texto plano/ASCII","","","true","2bach-ccss/0/MargaritaBachExam.buildTopicQuestions:clm | 2bach-ccss/1/MargaritaBachExam.buildTopicQuestions:clm","sin-respuesta | sin-solucion"
"fase0-000438","source-record","ccss2-algebra-5156a66b00a7","data/ccss-ii-blocks.js","window.CCSS_II_BLOCK_EXERCISES.algebra.51","2bach-ccss","Sistemas con determinantes","2","algebra","Castilla-La Mancha","2019 - Julio - 1","En una tienda de comida a granel tienen a la venta tres tipos de judías secas: blancas, canela y pintas. Estas se venden a 2.75, 3 y 2.50 euros el kilogramo, respectivamente. Ayer se vendieron 40 kilos en total por un valor de 111.5 euros. La suma de los kilogramos de judías blancas y canela vendidas fueron el triple de las pintas. En una tienda de comida a granel tienen a la venta tres tipos de judías secas: blancas, canela y pintas. Estas se venden a 2.75, 3 y 2.50 euros el kilogramo, respectivamente. Ayer se vendieron 40 kilos en total por un valor de 111.5 euros. La suma de los kilogramos de judías blancas y canela vendidas fueron el triple de las pintas.","","","sin-determinar","","officialStatus:official | classificationStatus:classified","texto plano/ASCII","","","true","2bach-ccss/2/MargaritaBachExam.buildTopicQuestions:clm","sin-respuesta | sin-solucion"
"fase0-000439","source-record","ccss2-algebra-b40fe67bb135","data/ccss-ii-blocks.js","window.CCSS_II_BLOCK_EXERCISES.algebra.52","2bach-ccss","Programación lineal","3","algebra","Castilla-La Mancha","2019 - Julio - 2","En un taller se confeccionan prendas vaqueras con dos tipos de tejidos de distinta calidad ( T1, T2). Disponen de 160 mmmmmm2 del tejido T1 y 240 2 del tejido T2. Hacen dos conjuntos: Uno con chaqueta y falda y otro con cazadora y pantalón. El primero utiliza 2 2 de T1 y 2 2 de T2, el conjunto del pantalón utiliza 1 2 de T1 y 3 2 de T2. El conjunto con falda cuesta 250 euros y el del pantalón 350 euros. En un taller se confeccionan prendas vaqueras con dos tipos de tejidos de distinta calidad ( T1, T2). Disponen de 160 m 2 del tejido T1 y 240 m 2 del tejido T2. Hacen dos conjuntos: Uno con chaqueta y falda y otro con cazadora y pantalón. El primero utiliza 2 m 2 de T1 y 2 m 2 de T2, el conjunto del pantalón utiliza 1 m 2 de T1 y 3 m 2 de T2. El conjunto con falda cuesta 250 euros y el del pantalón 350 euros.","","","sin-determinar","","officialStatus:official | classificationStatus:classified","texto plano/ASCII","","","true","2bach-ccss/3/MargaritaBachExam.buildTopicQuestions:clm","sin-respuesta | sin-solucion"
